Province,Year,Zone,Candidate,Number,Party,Score
ฉะเชิงเทรา,2550,2,นายวิชาญ  บุญธรรม,8,มัชฌิมาธิปไตย,1147
ฉะเชิงเทรา,2550,2,นายเสน่ห์  แก้วมณีวงศ์,9,เครือข่ายชาวนาแห่งประเทศไทย,1858
ฉะเชิงเทรา,2550,2,นางผา  สร้อยทอง,10,เครือข่ายชาวนาแห่งประเทศไทย,1357
ฉะเชิงเทรา,2550,2,นายวุฒิพงศ์  ฉายแสง,11,พลังประชาชน,69092
ฉะเชิงเทรา,2550,2,นางฐิติมา  ฉายแสง,12,พลังประชาชน,62331
ฉะเชิงเทรา,2550,2,นายสุชาติ  เอี่ยมทองคำ,13,ชาติไทย,1764
ฉะเชิงเทรา,2550,2,นายวรกิจ  เสาวรส,14,ชาติไทย,1098
ฉะเชิงเทรา,2550,2,นางอมรา  ปิยสกุลวงศ์,15,ไทยร่ำรวย,598
ฉะเชิงเทรา,2550,2,นางสุวรรณพร  มัดต่อเห็ด,16,ไทยร่ำรวย,385
ชลบุรี,2550,1,นายประมวล  เอมเปีย,1,ประชาธิปัตย์,108016
ชลบุรี,2550,1,นายบรรจบ  รุ่งโรจน์,2,ประชาธิปัตย์,101686
ชลบุรี,2550,1,นายมานิตย์  ภาวสุทธิ์,3,ประชาธิปัตย์,96118
ชลบุรี,2550,1,นายธนะวัตร  วัฒนวงษ์ภิญโญ,4,พลังประชาชน,38737
ชลบุรี,2550,1,นายสรายุทธ  วงษ์แสงทอง,5,พลังประชาชน,30945
ชลบุรี,2550,1,นายเสน่ห์  สมศรี,6,พลังประชาชน,28151
ชลบุรี,2550,1,นายสมชาย สหชัยรุ่งเรือง,7,ชาติไทย,64136
ชลบุรี,2550,1,นายอัมรินทร์  ตั้งประกอบ,8,ชาติไทย,66610
ชลบุรี,2550,1,ว่าที่ ร.ต.จิติล  คุ้มครอง,9,ชาติไทย,54918
ชลบุรี,2550,1,นางสาวเสาวลักษณ์  สุริยาทิพย์,10,มัชฌิมาธิปไตย,6895
ชลบุรี,2550,1,นายสรัลชา  ศรีชลวัฒนา,11,มัชฌิมาธิปไตย,3421
ชลบุรี,2550,1,นายสมชาย  ศรีสุนทรโวหาร,12,มัชฌิมาธิปไตย,3786
ชลบุรี,2550,1,นายนันทิวุฒิ  โฆษะปัญญาธรรม,13,รวมใจไทยชาติพัฒนา,2317
ชลบุรี,2550,1,นายปกครอง  ผาสุขยืด,14,รวมใจไทยชาติพัฒนา,986
ชลบุรี,2550,1,นายธนารัชต์  ชวัลกูล,15,รวมใจไทยชาติพัฒนา,1061
ชลบุรี,2550,1,นายพันธุ์เทพ  ทับทิมทอง,16,ประชากรไทย,548
ชลบุรี,2550,1,นายสุทัศน์  ทาสี,17,ประชากรไทย,605
ชลบุรี,2550,1,นายธัชพล  อนันต์นาวีนุสรณ์,18,ประชากรไทย,657
ชลบุรี,2550,1,นายปริญญา  วงศกรรุ่งโรจน์,19,ไทยร่ำรวย,643
ชลบุรี,2550,1,นายสถาพร  มโนวรกุล,20,ไทยร่ำรวย,418
ชลบุรี,2550,1,นายกันตพัฒน์  กลั่นสุวรรณ์,21,ไทยร่ำรวย,363
ชลบุรี,2550,1,นายทิพากร  เหลืองมหามงคล,22,ไทเป็นไท,328
ชลบุรี,2550,1,นายทินกร  ด้วงเงิน,23,ไทเป็นไท,263
ชลบุรี,2550,1,นางสาวอรกัญญา  กมลวรภัทร์,24,ไทเป็นไท,204
ชลบุรี,2550,2,นางพจนารถ  แก้วผลึก,1,ประชาธิปัตย์,67666
ชลบุรี,2550,2,นายฐนโรจน์   โรจนกุลเสฏฐ์,2,ประชาธิปัตย์,64785
ชลบุรี,2550,2,นายไมตรี  สอยเหลือง,3,ประชาธิปัตย์,64590
ชลบุรี,2550,2,พล.ร.ท.โรช  วิภัติภูมิประเทศ,4,พลังประชาชน,57050
ชลบุรี,2550,2,นายชัยศิริมงคล  พิริยะภาพสกุล,5,พลังประชาชน,51177
ชลบุรี,2550,2,พล.ร.อ.สุรพล  จันทน์แดง,6,พลังประชาชน,53053
ชลบุรี,2550,2,นายธงชัย  พิมพ์ชากุล,7,มัชฌิมาธิปไตย,6719
ชลบุรี,2550,2,นายวิเชียร  ตั้งธรรมสถิตย์,8,มัชฌิมาธิปไตย,6500
ชลบุรี,2550,2,นายสุไอนี  เพียรดี,9,มัชฌิมาธิปไตย,7278
ชลบุรี,2550,2,นายสันต์ศักย์  จรูญ  งามพิเชษฐ์,10,ชาติไทย,39941
ชลบุรี,2550,2,นายชาญยุทธ  เฮงตระกูล,11,ชาติไทย,42296
ชลบุรี,2550,2,นายปรเมศวร์  งามพิเชษฐ์,12,ชาติไทย,48672
ชลบุรี,2550,2,พล.ร.ท.เชษฐ  ไกมลฐิติ,13,เพื่อแผ่นดิน,8550
ชลบุรี,2550,2,พล.ร.ท.นิทัศน์  เพชรน้อย,14,เพื่อแผ่นดิน,4309
ชลบุรี,2550,2,พล.ร.อ.วีระพันธ์  งอกงาม,15,เพื่อแผ่นดิน,5073
ชลบุรี,2550,2,นายกรกฎ  ขวัญกิจไพศาล,16,รวมใจไทยชาติพัฒนา,1476
ชลบุรี,2550,2,นายธนัท  ศุภพลทองโชติ,17,รวมใจไทยชาติพัฒนา,1258
ชลบุรี,2550,2,นายสมชาย  ปริปุณณโภค,18,รวมใจไทยชาติพัฒนา,898
ชลบุรี,2550,2,พล.ร.ต.พัฒนะ จิรนันท์,19,ประชากรไทย,1362
ชลบุรี,2550,2,นางสาวสาวิตรี  โสภณ,20,ประชากรไทย,1180
ชลบุรี,2550,2,นางสุรภี  วัฒนสุนทร,21,ประชากรไทย,762
ชลบุรี,2550,2,นายจตุพร  ประยูรหาญ,22,ไทยร่ำรวย,455
ชลบุรี,2550,2,นายธนดล  พลสาร,23,ไทยร่ำรวย,378
ชลบุรี,2550,2,นายธรรมนูญ กังศิริกุล,24,ไทยร่ำรวย,357
ชลบุรี,2550,3,พ.ต.ท.สนอง  พรมไธสง,1,มัชฌิมาธิปไตย,5451
ชลบุรี,2550,3,พ.ต.ท.สรพล  พิมพ์สกุล,2,มัชฌิมาธิปไตย,3073
ชลบุรี,2550,3,นายเกษม  เหลืองอ่อน,3,พลังประชาชน,18651
ชลบุรี,2550,3,นายไชยเฉลิม  พิทักษ์ผลิน,4,พลังประชาชน,25277
ชลบุรี,2550,3,พล.ต.ต.วีระ  อนันตกูล,5,ประชาธิปัตย์,58926
ชลบุรี,2550,3,นายสรวุฒิ  เนื่องจำนงค์,6,ประชาธิปัตย์,72640
ชลบุรี,2550,3,นายอุทัย  มณีรัตน์โรจน์,7,ชาติไทย,38921
ชลบุรี,2550,3,นายจิรวุฒิ  สิงห์โตทอง,8,ชาติไทย,35629
ชลบุรี,2550,3,นายราชวัติ  สุเมธกุล,9,ประชากรไทย,1344
ชลบุรี,2550,3,นางนิภา  หอรุ่งเรืองชัย,10,ประชากรไทย,717
ชลบุรี,2550,3,นางไปรยา  มโนวรกุล,11,ไทยร่ำรวย,529
ชลบุรี,2550,3,นายชูเกียรติ  ถาวรเจริญทรัพย์,12,ไทยร่ำรวย,1988
ชลบุรี,2550,3,นายณรงค์วัฒน์  สำเร็จกิจสกุล,13,ไทเป็นไท,1150
ชลบุรี,2550,3,นายพงศ์กิตศ  สำเร็จกิจสกุล,14,ไทเป็นไท,386
ชัยนาท,2550,1,นายพรหมมินทร์  สีตบุตร,1,ประชาธิปัตย์,16222
ชัยนาท,2550,1,นายช.ชัยนาท   ศรีเสมาเมือง,2,ประชาธิปัตย์,11876
ชัยนาท,2550,1,นายสนั่น   ทองปาน,3,เพื่อแผ่นดิน,1832
ชัยนาท,2550,1,นายช่อฉัตร   บุญโต,4,เพื่อแผ่นดิน,3041
ชัยนาท,2550,1,นางพรทิวา    นาคาศัย,5,มัชฌิมาธิปไตย,77941
ชัยนาท,2550,1,นางสาวมณฑาทิพย์    จุฑานนท์,6,มัชฌิมาธิปไตย,1572
ชัยนาท,2550,1,นายประสาท  โพธิ์ศรี,7,เครือข่ายชาวนาแห่งประเทศไทย,922
ชัยนาท,2550,1,นางนิสา   คุ้มกอง,8,เครือข่ายชาวนาแห่งประเทศไทย,1393
ชัยนาท,2550,1,นายชัยวัฒน์  ทรัพย์รวงทอง,9,พลังประชาชน,35918
ชัยนาท,2550,1,พ.อ.อ.เด็ดดวงดอกรัก  คุ้มชนะ,10,พลังประชาชน,15471
ชัยนาท,2550,1,นายมณเฑียร   สงฆ์ประชา,11,ชาติไทย,80797
ชัยนาท,2550,1,นางนันทนา    สงฆ์ประชา,12,ชาติไทย,88307
ชัยนาท,2550,1,นายวรรณกร  มั่นอ่วม,13,ไทยร่ำรวย,3237
ชัยนาท,2550,1,นายมานิตย์  ปานเทวัญ,14,ไทยร่ำรวย,498
ชัยนาท,2550,1,นายสมพงษ์  แจ่มรัศมี,15,ไทเป็นไท,931
ชัยนาท,2550,1,นายช่วง  เกษทองมา,16,ไทเป็นไท,314
ชัยนาท,2550,1,นายสวิตต์     แจ้งอุบล,17,ประชามติ,389
ชัยนาท,2550,1,นายสำรวย   กาศร,18,ประชามติ,260
ชัยภูมิ,2550,1,นายสมาน สุธรรมาภิวัฒน์,1,ชาติไทย,38636
ชัยภูมิ,2550,1,นายเชวงศักดิ์ เร่งไพบูลย์วงษ์,2,ชาติไทย,65512
ชัยภูมิ,2550,1,นายชวลิต มหาจันทร์,3,ชาติไทย,17052
ชัยภูมิ,2550,1,ร.ต.วัฒนา แก้วศิริ,4,เพื่อแผ่นดิน,58078
ชัยภูมิ,2550,1,นายสมเกียรติ พลนิกาย,5,เพื่อแผ่นดิน,2277
ชัยภูมิ,2550,1,นายสุเทพ เนยสูงเนิน,6,เพื่อแผ่นดิน,1862
ชัยภูมิ,2550,1,นายพีระพล ติ้วสุวรรณ,7,ประชาราช,58706
ชัยภูมิ,2550,1,นายประยุทธ น้อยระแหง,8,ประชาราช,2502
ชัยภูมิ,2550,1,นายสมประสงค์ พงศ์ธีระดุลย์,9,ประชาราช,10459
ชัยภูมิ,2550,1,นายธนสร ม่วงเพชร,10,ไทเป็นไท,1068
ชัยภูมิ,2550,1,นายวิทยา แท้ไธสงค์,11,ไทเป็นไท,1291
ชัยภูมิ,2550,1,นายโชคชัย ดีโนนอด,12,ไทเป็นไท,17361
ชัยภูมิ,2550,1,นายเจริญ จรรย์โกมล,13,พลังประชาชน,95593
ชัยภูมิ,2550,1,นายศรคม ฦาชา,14,พลังประชาชน,55218
ชัยภูมิ,2550,1,นายมานะ โลหะวณิชย์,15,พลังประชาชน,79074
ชัยภูมิ,2550,1,นายสมภพ พลโยธา,16,ประชากรไทย,3801
ชัยภูมิ,2550,1,นายฐิตินันท์ คำชัย,17,ประชากรไทย,1910
ชัยภูมิ,2550,1,นายทองเพชร มงคลกุล,18,ประชากรไทย,1025
ชัยภูมิ,2550,1,นายสาคร มะลิดา,19,ประชาธิปัตย์,12827
ชัยภูมิ,2550,1,นายธนวัฒน์ แสวงสุข,20,ประชาธิปัตย์,8415
ชัยภูมิ,2550,1,นายศรัณยพงศ์ ภิญโญทรัพย์,21,ประชาธิปัตย์,6715
ชัยภูมิ,2550,1,นายสุนทร อริยะสุข,22,มัชฌิมาธิปไตย,2516
ชัยภูมิ,2550,1,นายเทพกร ปราบพาล,23,มัชฌิมาธิปไตย,1386
ชัยภูมิ,2550,1,นายเอกสิทธิ์ แสงเดือน,24,มัชฌิมาธิปไตย,728
ชัยภูมิ,2550,1,นายวัฒนวิทย์ ช่วยชูวงษ์,25,ประชามติ,846
ชัยภูมิ,2550,1,นางสาวณัฐชยา นามสันเทียะ,26,ประชามติ,525
ชัยภูมิ,2550,1,นายณพรัช ขวัญคุ้ม,27,ประชามติ,681
ชัยภูมิ,2550,1,นายสัณหพจน์ สืบนุการวัฒนา,28,รวมใจไทยชาติพัฒนา,415
ชัยภูมิ,2550,1,นายทรงศักดิ์  วงษานุทัศน์,29,รวมใจไทยชาติพัฒนา,870
ชัยภูมิ,2550,1,นายชัยชาญ จรรย์โกมล,30,รวมใจไทยชาติพัฒนา,11287
ชัยภูมิ,2550,1,นายควรคิด ประทูลทอด,31,เกษตรกรไทย,941
ชัยภูมิ,2550,1,นายสมเด็จ ประหยัดทรัพย์,32,เกษตรกรไทย,619
ชัยภูมิ,2550,1,นายอดิศักดิ์ ประทูลทอด,33,เกษตรกรไทย,491
ชัยภูมิ,2550,1,นายบุญส่ง อุปราช,34,ความหวังใหม่,386
ชัยภูมิ,2550,1,นายชัยยุทธ จรรย์โกมล,36,ความหวังใหม่,1119
ชัยภูมิ,2550,2,นายสุรวิทย์ คนสมบูรณ์,1,พลังประชาชน,80232
ชัยภูมิ,2550,2,นายประสิทธิ์ ชัยวิรัตนะ,2,พลังประชาชน,64417
ชัยภูมิ,2550,2,นายบัณฑูรย์ เกียรติก้องชูชัย,3,ชาติไทย,66534
ชัยภูมิ,2550,2,นายเอกชัย นิบุณยพงศ์,4,ชาติไทย,2543
ชัยภูมิ,2550,2,นายบัวพรม ธีรกัลยาณพันธุ์,5,ประชาธิปัตย์,7869
ชัยภูมิ,2550,2,นายธรรมขันธ์ วังศรี,6,ประชาธิปัตย์,5941
ชัยภูมิ,2550,2,นายสุวิทย์ ชูสกุล,7,รวมใจไทยชาติพัฒนา,820
ชัยภูมิ,2550,2,นายพิชิต ชัยวิรัตนะ,8,รวมใจไทยชาติพัฒนา,11834
ชัยภูมิ,2550,2,นายอภิสิทธิ์ เวียนวิเศษ,10,มัชฌิมาธิปไตย,1304
ชัยภูมิ,2550,2,นายอร่ามอาชว์วัต โล่ห์วีระ,11,ประชาราช,37981
ชัยภูมิ,2550,2,ร.ต.สนั่น ธานีรัตน์,12,ประชาราช,7307
ชัยภูมิ,2550,2,นายอาคม แสงกุดเลาะ,13,ไทเป็นไท,1454
ชัยภูมิ,2550,2,นายสมพงษ์ เสนชัย,14,ไทเป็นไท,353
ชัยภูมิ,2550,2,นายอุดมพร คชหิรัญ,15,เพื่อแผ่นดิน,2739
ชัยภูมิ,2550,2,นายโกวิทย์ วัฒนกุล,16,เพื่อแผ่นดิน,3997
ชัยภูมิ,2550,2,นางสาวปวีณา นามสันเทียะ,17,ประชามติ,642
ชัยภูมิ,2550,2,นายบุญเลิศ เพชรฤาชา,18,ประชามติ,181
ชัยภูมิ,2550,2,นายศิริผล โพธิ์นอก,19,ไทยร่ำรวย,232
ชัยภูมิ,2550,2,นายสุริยา ชัยหาญ,20,ไทยร่ำรวย,207
ชัยภูมิ,2550,3,นายทนงศักดิ์ กุลชูศักดิ์,1,มัชฌิมาธิปไตย,11693
ชัยภูมิ,2550,3,นายเอกรินทร์ ผาทอง,2,มัชฌิมาธิปไตย,12696
ชัยภูมิ,2550,3,นางอินทิรา สงวนวงศ์ชัย,3,ประชาธิปัตย์,43531
ชัยภูมิ,2550,3,นายชานันท์ เตียวสุวรรณ,4,ประชาธิปัตย์,31273
ชัยภูมิ,2550,3,นายอดุลย์ อาจชายแดน,5,ประชากรไทย,1595
ชัยภูมิ,2550,3,นายภูษณิศา เจนชัย,6,ประชากรไทย,991
ชัยภูมิ,2550,3,นางสาวปาริชาติ ชาลีเครือ,7,พลังประชาชน,70981
ชัยภูมิ,2550,3,นางสาวสุนทรี ชัยวิรัตนะ,8,พลังประชาชน,49533
ชัยภูมิ,2550,3,นายจิรายุต วณิชาชีวะ,9,ชาติไทย,1771
ชัยภูมิ,2550,3,นายสมศักดิ์ มังกร,10,ชาติไทย,764
ชัยภูมิ,2550,3,นายศักดา สถิตย์ธรรม,11,ประชาราช,32137
ชัยภูมิ,2550,3,นายประวิทย์ ตรีสรานุวัฒนา,12,ประชาราช,19472
ชัยภูมิ,2550,3,นายคชา จำปาทอง,13,เพื่อแผ่นดิน,1556
ชัยภูมิ,2550,3,นายสุวรรณ พรีพรม,14,เพื่อแผ่นดิน,483
ชัยภูมิ,2550,3,นายมนตรี ชาลีเครือ,15,พัฒนาประชาธิปไตย,496
ชัยภูมิ,2550,3,นายรณรงค์ ภิรมย์,16,พัฒนาประชาธิปไตย,295
ชัยภูมิ,2550,3,นายอิทธิกร ชุมปลา,17,ประชามติ,613
ชัยภูมิ,2550,3,นายสุขสันต์ อ่อนนอจันทร์,18,ประชามติ,415
ชัยภูมิ,2550,3,นายณัฐพนธ์ เรดสันเทียะ,19,ไทยร่ำรวย,264
ชัยภูมิ,2550,3,นายทวีศักดิ์ ชาญวิจิตร,20,ไทยร่ำรวย,194
ชุมพร,2550,1,นายธีระชาติ   ปางวิรุฬห์รักษ์,1,ประชาธิปัตย์,195736
ชุมพร,2550,1,นายสราวุธ    อ่อนละมัย,2,ประชาธิปัตย์,195989
ชุมพร,2550,1,นายชุมพล    จุลใส,3,ประชาธิปัตย์,209982
ชุมพร,2550,1,นายเกษม   เทียนทอง,4,ประชาราช,16542
ชุมพร,2550,1,นายชโยดม    สระภูริพงศ์,5,ประชาราช,4081
ชุมพร,2550,1,นายเด่นวิทย์    หญีดภู่,6,ประชาราช,1735
ชุมพร,2550,1,น.อ.อิษฎา    น้อยขาว,7,เพื่อแผ่นดิน,8899
ชุมพร,2550,1,นายวิเชียร    แก้วสว่าง,8,เพื่อแผ่นดิน,2654
ชุมพร,2550,1,นายมนตรี   ขอรัตน์,9,เพื่อแผ่นดิน,1970
ชุมพร,2550,1,นายเฉลิมชัย   นิยมไท,10,พลังประชาชน,13981
ชุมพร,2550,1,ส.ต.อ.ทรงศักดิ์    แก้วอิศวร,11,พลังประชาชน,8787
ชุมพร,2550,1,นายอัครพงษ์    นิลสุวรรณ,12,พลังประชาชน,8372
ชุมพร,2550,1,นายสุรินทร์    ทองน้อย,13,ประชามติ,2210
ชุมพร,2550,1,นายเฉลิมพล   ปฏิแพทย์,14,ประชามติ,1075
ชุมพร,2550,1,นายสิทธิเมษฐ   วัฒนจิตร,15,ประชามติ,2501
ชุมพร,2550,1,นางสาวรุจินาถ   ศรีสุวรรณ,16,ไทเป็นไท,3044
ชุมพร,2550,1,นายปองสิชฌ์   ม่วงขาว,17,ไทเป็นไท,948
ชุมพร,2550,1,นายเกรียงไกร พรหมราช,18,ไทเป็นไท,678
ชุมพร,2550,1,นายปรีชา  สุวรรณภพ,19,ไทยร่ำรวย,998
ชุมพร,2550,1,นายประสิทธิ์  เพชรตะโก,20,ไทยร่ำรวย,523
ชุมพร,2550,1,นายกรุณา  มณีรัตน์,21,ไทยร่ำรวย,422
ชุมพร,2550,1,นายทัพพ์ฐพนธ์  ธรรมภักดี,22,พลังแผ่นดิน,488
ชุมพร,2550,1,นายสมชาย  เพชรโสม,23,พลังแผ่นดิน,199
ชุมพร,2550,1,นางอติกานต์  เพชรโสม,24,พลังแผ่นดิน,236
เชียงราย,2550,1,นายพัฒนกิจ  จักร์สุวรรณ,1,ประชาธิปัตย์,27382
เชียงราย,2550,1,นายสำเริง  ปุณโยปกรณ์,2,ประชาธิปัตย์,29387
เชียงราย,2550,1,นายกิติพงษ์  นามวงศ์,3,ประชาธิปัตย์,28371
เชียงราย,2550,1,นายเฉลียว  สุวรรณประภา,4,ความหวังใหม่,7041
เชียงราย,2550,1,นายสมเพชร  แก้วผสม,5,ความหวังใหม่,2650
เชียงราย,2550,1,นายบุญธรรม  นนท์ภู,6,ความหวังใหม่,3999
เชียงราย,2550,1,นายสามารถ  แก้วมีชัย,7,พลังประชาชน,100928
เชียงราย,2550,1,นายสฤษฏ์  อึ้งอภินันท์,8,พลังประชาชน,95786
เชียงราย,2550,1,นายสุรสิทธิ์  เจียมวิจักษณ์,9,พลังประชาชน,91066
เชียงราย,2550,1,นายธีรวัฒน์  เผ่ากา,10,รวมใจไทยชาติพัฒนา,2227
เชียงราย,2550,1,นางสาวศรัญญา  สมวิชา,11,รวมใจไทยชาติพัฒนา,3301
เชียงราย,2550,1,นายฉัฐวัสส์  มุตตามระ,12,รวมใจไทยชาติพัฒนา,41643
เชียงราย,2550,1,นายศักดิ์ชัย  จงสุทธนามณี,13,ชาติไทย,53411
เชียงราย,2550,1,นายกิจขจร  ใจสุข,14,ชาติไทย,48113
เชียงราย,2550,1,นายชูชาติ  เจริญศัสตรารักษ์,15,ชาติไทย,7560
เชียงราย,2550,1,นายสัมพันธ์  รังษีกุลพิพัฒน์,16,เพื่อแผ่นดิน,5177
เชียงราย,2550,1,นายบดินทร์  กินาวงศ์,17,เพื่อแผ่นดิน,3441
เชียงราย,2550,1,นายปกรณ์  ปัญโญนันท์,18,เพื่อแผ่นดิน,2218
เชียงราย,2550,1,นางสาวบุษบา  ปินตาคำ,19,ประชามติ,2458
เชียงราย,2550,1,จ.ส.อ.วัชรพงษ์  คำบุญเรือง,20,ประชามติ,2972
เชียงราย,2550,1,นางไพเราะ  นาทาม,21,ประชามติ,1636
เชียงราย,2550,1,นายสมเกียรติ  เจิมศักดิ์,22,มัชฌิมาธิปไตย,9205
เชียงราย,2550,1,นายศาส์นชัย  วงค์คำลือ,23,มัชฌิมาธิปไตย,2137
เชียงราย,2550,1,นายประจวบ  ภาคำ,24,มัชฌิมาธิปไตย,3042
เชียงราย,2550,1,นายสุรพล  ใบทอง,25,รักเมืองไทย,1202
เชียงราย,2550,1,นายอิ่นคำ  นามวงศ์,26,รักเมืองไทย,1416
เชียงราย,2550,1,ด.ต.เย็น สืบคำแก้ว,27,รักเมืองไทย,1068
เชียงราย,2550,1,นายณธนทัต  ริยาพันธ์,28,ไทยร่ำรวย,669
เชียงราย,2550,1,นายศรีพิพัฒน์  ศรีตะวัน,29,ไทยร่ำรวย,1515
เชียงราย,2550,1,นางละออ  พิชญพิบูล,30,ไทยร่ำรวย,1123
เชียงราย,2550,1,นายเจริญ  วรรณใจ,31,ไทเป็นไท,1169
เชียงราย,2550,1,นางสาวอรทัย ไชยรัตน์,32,ไทเป็นไท,1102
เชียงราย,2550,1,นายบุญอุดม  ใจหล้า,33,ไทเป็นไท,633
เชียงราย,2550,1,นายทวี  โกเมนรัตน์กุล,34,เอกราช,1164
เชียงราย,2550,1,นายสุชาติ  ตามี่,35,เอกราช,1120
เชียงราย,2550,1,นายนราวุฒิ  บุญชายสุวรรณ,36,เอกราช,957
เชียงราย,2550,2,นายภาณุพงศ์  พาณิชกระจ่าง,1,ประชามติ,3873
เชียงราย,2550,2,นายวิมล  วงศ์แก่นจันทร์,2,ประชามติ,2405
เชียงราย,2550,2,ด.ต.นิยม  สีแซก,3,ประชามติ,5342
เชียงราย,2550,2,นายสำเร็จ  ภูนิคม,4,เพื่อแผ่นดิน,16068
เชียงราย,2550,2,นายสมศักดิ์  มกรมณเฑียร,5,เพื่อแผ่นดิน,10941
เชียงราย,2550,2,นายประสาท  ยาจิตร์,6,เพื่อแผ่นดิน,2190
เชียงราย,2550,2,นายนพดล  รักมนุษย์,7,ประชาธิปัตย์,18556
เชียงราย,2550,2,นางสาวมิรันตี บุญแก้ว,8,ประชาธิปัตย์,16898
เชียงราย,2550,2,นายซอง  ม้าแก้ว,9,ประชาธิปัตย์,17488
เชียงราย,2550,2,นายวิรุณ  คำภิโล,10,มัชฌิมาธิปไตย,7685
เชียงราย,2550,2,นางอนัญญา  ไชยชนะ,11,มัชฌิมาธิปไตย,6099
เชียงราย,2550,2,นายดวงเนตร  ปัญญาใจ,12,มัชฌิมาธิปไตย,24535
เชียงราย,2550,2,นายรังสรรค์ วันไชยธนวงศ์,13,พลังประชาชน,124633
เชียงราย,2550,2,นางสาววิสาระดี เตชะธีราวัฒน์,14,พลังประชาชน,124067
เชียงราย,2550,2,นายพิเชษฐ์   เชื้อเมืองพาน,15,พลังประชาชน,103919
เชียงราย,2550,2,นายวิทวัส  เผ่ากา,16,รวมใจไทยชาติพัฒนา,3714
เชียงราย,2550,2,นายจุมพล  แกล้วกล้า,17,รวมใจไทยชาติพัฒนา,4066
เชียงราย,2550,2,นายธีรพงษ์  เผ่ากา,18,รวมใจไทยชาติพัฒนา,23019
เชียงราย,2550,2,นางสาววีรินทร์ทิรา นาทองบ่อจรัส,19,ชาติไทย,33265
เชียงราย,2550,2,นางสาวชัญญา  สุทธาธนโชติ,20,ชาติไทย,49107
เชียงราย,2550,2,นายมณฑล  สุทธาธนโชติ,21,ชาติไทย,7977
เชียงราย,2550,2,นายชัยชนะ  สุวรรณเชษฐา,22,รักเมืองไทย,2155
เชียงราย,2550,2,นายจันทร์ทร  วัชพลพงษ์,23,รักเมืองไทย,4239
เชียงราย,2550,2,นายจำรัส  ใจแปง,24,รักเมืองไทย,2398
เชียงราย,2550,2,นายพงษ์พันธ์  ไชยวุฒิ,25,ไทเป็นไท,2419
เชียงราย,2550,2,นายสังวร  ลาดลำ,26,ไทเป็นไท,1071
เชียงราย,2550,2,นายประเสริฐ  ฤทธิแสง,27,ไทเป็นไท,1138
เชียงราย,2550,2,นายธรรมบุตร  เกียรติกอบสุข,28,ความหวังใหม่,943
เชียงราย,2550,2,นางภัทรศยา  เป็กธนู,29,ความหวังใหม่,1514
เชียงราย,2550,2,นายดำรัส  ใหม่ปัน,30,ความหวังใหม่,1041
เชียงราย,2550,2,นายจันทร์  จินะ,31,ไทยร่ำรวย,1326
เชียงราย,2550,2,นายจรัญ  พุทธวงศ์,32,ไทยร่ำรวย,767
เชียงราย,2550,2,นายศรีวรรณ  พุทธวงค์,33,ไทยร่ำรวย,885
เชียงราย,2550,3,นายวิชัย  ทวีปวรเดช,1,มัชฌิมาธิปไตย,5417
เชียงราย,2550,3,นายธันยพงค์  คีรีแสนใจ,2,มัชฌิมาธิปไตย,5132
เชียงราย,2550,3,นายวิษณุภตฆ์  วรรณโวหาร,3,ประชามติ,810
เชียงราย,2550,3,พ.อ.เสกสรรค์ จันทร์ทับ,4,ประชามติ,2667
เชียงราย,2550,3,ส.ต.ต.ชมชาติ  กัปปะหะ,5,รวมใจไทยชาติพัฒนา,23489
เชียงราย,2550,3,นายธาตรี  มุตตามระ,6,รวมใจไทยชาติพัฒนา,1390
เชียงราย,2550,3,นายธวัชชัย  อภิวงค์,7,ประชาธิปัตย์,9214
เชียงราย,2550,3,นายนิกร  จันทร์หอม,8,ประชาธิปัตย์,7011
เชียงราย,2550,3,นายวิทย์วัส  โพธสุธนย์,9,ชาติไทย,40067
เชียงราย,2550,3,นายวิจิตร  ยอดสุวรรณ,10,ชาติไทย,2573
เชียงราย,2550,3,นางสาวละออง ติยะไพรัช,11,พลังประชาชน,53776
เชียงราย,2550,3,นายอิทธิเดช แก้วหลวง,12,พลังประชาชน,46110
เชียงราย,2550,3,นางอุดมศรี  ศรีสวัสดิ์,13,ความหวังใหม่,1172
เชียงราย,2550,3,นายสานิตย์  หัตถปะนิตย์,14,ความหวังใหม่,454
เชียงราย,2550,3,นายสุพจน์  หลี่จา,15,เพื่อแผ่นดิน,4996
เชียงราย,2550,3,นายสมเพียร  ศรีมีงาม,16,เพื่อแผ่นดิน,1062
เชียงราย,2550,3,นายสมพร  จาวันนะ,17,รักเมืองไทย,602
เชียงราย,2550,3,นายรัชภูมิ  ธุวะคำ,18,รักเมืองไทย,366
เชียงราย,2550,3,นายภาณุพงษ์  จงเจริญยิ่งไพศาล,19,ไทยร่ำรวย,628
เชียงราย,2550,3,นายทวีศักดิ์  สมทอง,20,ไทยร่ำรวย,509
เชียงใหม่,2550,1,นางสาวชรินรัตน์    พุทธปวน,1,ชาติไทย,6258
เชียงใหม่,2550,1,นางวิภาวัลย์    วรพุฒิพงค์,2,ชาติไทย,28770
เชียงใหม่,2550,1,นายนราชัย    บุญจวง,3,ชาติไทย,3497
เชียงใหม่,2550,1,นางบุษบา   ยอดบางเตย,4,มัชฌิมาธิปไตย,36256
เชียงใหม่,2550,1,นายอนุสรณ์   คุณานุสรณ์,5,มัชฌิมาธิปไตย,5255
